# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
01:42:09 test_terrain 1 8.00 16.95 620
01:42:11 test_terrain 1 8.53 16.42 620
01:42:13 test_terrain 1 8.63 16.32 620
01:42:15 test_terrain 1 8.64 16.31 620
01:42:17 test_terrain 1 8.65 16.30 620
01:42:19 test_terrain 1 8.66 16.29 620
01:42:21 test_terrain 1 8.67 16.27 620
01:42:23 test_terrain 1 8.66 16.28 620
01:42:25 test_terrain 1 8.66 16.27 620
01:42:27 test_terrain 1 8.66 16.28 620
01:42:29 test_terrain 1 8.66 16.29 620
01:42:31 test_terrain 1 8.66 16.28 620
01:42:33 test_terrain 1 8.66 16.28 620
01:42:35 test_terrain 1 8.66 16.28 620
01:42:37 test_terrain 1 8.66 16.28 620
01:42:39 test_terrain 1 8.66 16.28 620
01:42:41 test_terrain 1 8.66 16.28 620
01:42:43 test_terrain 1 8.66 16.28 620
01:42:45 test_terrain 1 8.66 16.28 620
01:42:47 test_terrain 1 8.66 16.28 620
01:42:49 test_terrain 1 8.66 16.29 620
01:42:51 test_terrain 1 8.66 16.29 620
01:42:53 test_terrain 1 8.66 16.29 620
01:42:55 test_terrain 1 8.66 16.29 620
01:42:57 test_terrain 1 8.66 16.29 620
01:42:59 test_terrain 1 8.66 16.29 620
01:43:01 test_terrain 1 8.66 16.29 620
01:43:03 test_terrain 1 8.66 16.29 620
01:43:05 test_terrain 1 8.66 16.28 620
01:43:07 test_terrain 1 8.66 16.28 620
01:43:09 test_terrain 1 8.66 16.28 620
01:43:11 test_terrain 1 8.68 16.26 620
01:43:13 test_terrain 1 8.67 16.27 620
01:43:15 test_terrain 1 8.67 16.27 620
01:43:17 test_terrain 1 8.67 16.27 620
01:43:19 test_terrain 1 8.67 16.27 620
01:43:21 test_terrain 1 8.67 16.27 620
01:43:23 test_terrain 1 8.67 16.28 620
01:43:25 test_terrain 1 8.67 16.28 620
01:43:27 test_terrain 1 8.66 16.28 620
01:43:29 test_terrain 1 8.67 16.28 620
01:43:31 test_terrain 1 8.66 16.28 711
